time, Quad.Est.E.Yaw, Quad.Est.E.Pitch, Quad.Est.E.Roll
2.889973,-0.108104,-0.007485,-0.052423,-0.018108
2.894973,-0.108354,-0.007583,-0.048417,-0.012132
2.899972,-0.108584,-0.007628,-0.044610,-0.009360
2.904972,-0.108796,-0.029611,-0.040911,-0.066998
2.909971,-0.108990,-0.029882,-0.037220,-0.066481
2.914971,-0.109165,-0.030265,-0.033503,-0.061522
2.919971,-0.109321,-0.030504,-0.029653,-0.057707
2.924970,-0.109457,-0.030853,-0.025473,-0.057116
2.929970,-0.109571,-0.031073,-0.021051,-0.053379
2.934970,-0.109662,-0.031384,-0.016240,-0.046963
2.939969,-0.109728,-0.031567,-0.011195,-0.046281
2.944969,-0.109768,-0.031832,-0.005897,-0.038545
2.949969,-0.109781,-0.031981,-0.000126,-0.036474
2.954968,-0.109763,-0.032191,0.006186,-0.031156
2.959968,-0.109712,-0.032311,0.012742,-0.025751
2.964967,-0.109626,-0.032455,0.020247,-0.015694
2.969967,-0.109501,-0.032512,0.028150,-0.012800
2.974967,-0.109337,-0.032567,0.036069,-0.003561
2.979966,-0.109130,-0.032574,0.045001,0.004109
2.984966,-0.108877,-0.032540,0.054036,0.012010
2.989966,-0.108581,-0.032485,0.062647,0.017762
2.994965,-0.108242,-0.032356,0.071221,0.028815
2.999965,-0.107861,-0.032230,0.079474,0.035922
3.004965,-0.107438,-0.026849,0.088021,0.018661
3.009964,-0.106972,-0.026771,0.096740,0.025191
3.014964,-0.106463,-0.026595,0.105328,0.036624
3.019964,-0.105910,-0.026466,0.114127,0.045441
3.024963,-0.105312,-0.026169,0.122961,0.059171
3.029963,-0.104673,-0.025908,0.131233,0.065980
3.034962,-0.103994,-0.025494,0.138751,0.075232
3.039962,-0.103279,-0.025195,0.145783,0.079561
3.044962,-0.102529,-0.024699,0.152673,0.089562
3.049961,-0.101746,-0.024333,0.159066,0.096238
3.054961,-0.100934,-0.023738,0.164730,0.103713
3.059961,-0.100094,-0.023324,0.170077,0.111190
3.064960,-0.099229,-0.022645,0.174660,0.117725
3.069960,-0.098344,-0.022165,0.178628,0.119151
3.074960,-0.097441,-0.021448,0.181780,0.121715
3.079959,-0.096524,-0.020951,0.184503,0.124684
3.084959,-0.095594,-0.020200,0.186723,0.125050
3.089958,-0.094656,-0.019677,0.188347,0.126929
3.094958,-0.093711,-0.018910,0.189363,0.128529
3.099958,-0.092763,-0.018399,0.189707,0.129851
3.104957,-0.091815,-0.014562,0.189418,0.156802
3.109957,-0.090870,-0.013955,0.188449,0.153981
3.114957,-0.089932,-0.013046,0.186853,0.147797
3.119956,-0.089004,-0.012474,0.184754,0.142605
3.124956,-0.088088,-0.011624,0.182342,0.140553
3.129956,-0.087184,-0.011063,0.179692,0.137883
3.134955,-0.086294,-0.010243,0.176762,0.134257
3.139955,-0.085420,-0.009706,0.173564,0.132147
3.144954,-0.084562,-0.008929,0.170071,0.124348
3.149954,-0.083723,-0.008434,0.166388,0.117953
3.154954,-0.082903,-0.007736,0.162231,0.112984
3.159953,-0.082105,-0.007323,0.157959,0.108564
3.164953,-0.081328,-0.006686,0.153660,0.101439
3.169953,-0.080573,-0.006362,0.149247,0.094464
3.174952,-0.079841,-0.005815,0.144567,0.086667
3.179952,-0.079132,-0.005443,0.139890,0.082639
3.184952,-0.078447,-0.004966,0.135086,0.071848
3.189951,-0.077785,-0.004565,0.130355,0.070157
3.194951,-0.077147,-0.004156,0.125807,0.064215
3.199950,-0.076532,-0.003915,0.121331,0.056094
3.204950,-0.075939,-0.011001,0.116823,0.055725
3.209950,-0.075369,-0.010859,0.111915,0.051214
3.214949,-0.074824,-0.010562,0.107223,0.045752
3.219949,-0.074301,-0.010466,0.102820,0.045734
3.224949,-0.073799,-0.010205,0.098904,0.038740
3.229948,-0.073316,-0.010074,0.095204,0.035962
3.234948,-0.072850,-0.009877,0.091579,0.030878
3.239948,-0.072404,-0.009773,0.087807,0.027279
3.244947,-0.071975,-0.009625,0.084355,0.020681
3.249947,-0.071563,-0.009563,0.081032,0.015360
3.254946,-0.071168,-0.009477,0.077931,0.012393
3.259946,-0.070786,-0.009521,0.075305,0.000633
3.264946,-0.070417,-0.009520,0.072764,-0.002465
3.269945,-0.070060,-0.009508,0.070595,-0.003571
3.274945,-0.069713,-0.009538,0.068574,-0.006062
3.279945,-0.069376,-0.009630,0.066941,-0.011346
3.284944,-0.069045,-0.009708,0.065598,-0.014931
3.289944,-0.068720,-0.009823,0.064504,-0.021043
3.294944,-0.068400,-0.009953,0.063696,-0.024129
3.299943,-0.068084,-0.009726,0.063154,-0.016448
3.304943,-0.067769,-0.005978,0.062924,-0.001507
3.309942,-0.067454,-0.006098,0.063059,0.001349
3.314942,-0.067137,-0.006087,0.063574,0.002269
3.319942,-0.066817,-0.006041,0.064482,0.001535
3.324941,-0.066491,-0.006032,0.065744,0.003261
3.329941,-0.066157,-0.005890,0.067387,-0.002933
3.334941,-0.065814,-0.005901,0.069376,0.003112
3.339940,-0.065461,-0.005888,0.071533,0.003078
3.344940,-0.065097,-0.005867,0.073743,0.002897
3.349940,-0.064721,-0.005876,0.076164,-0.000749
3.354939,-0.064333,-0.005879,0.078656,0.001311
3.359939,-0.063932,-0.005805,0.081067,0.008856
3.364938,-0.063519,-0.005744,0.083485,0.011451
3.369938,-0.063095,-0.005705,0.085818,0.012100
3.374938,-0.062659,-0.005630,0.088012,0.015503
3.379937,-0.062213,-0.005422,0.090185,0.019058
3.384937,-0.061756,-0.005303,0.092126,0.019648
3.389937,-0.061290,-0.005433,0.093969,0.015558
3.394936,-0.060815,-0.005343,0.095558,0.014554
3.399936,-0.060333,-0.005267,0.096822,0.017708
3.404936,-0.059846,0.004815,0.097837,0.077457
3.409935,-0.059354,0.004806,0.098669,0.086428
3.414935,-0.058859,0.005323,0.099214,0.085444
3.419935,-0.058362,0.005662,0.099411,0.086336
3.424934,-0.057866,0.006182,0.099187,0.087327
3.429934,-0.057372,0.006528,0.098499,0.084705
3.434933,-0.056882,0.007037,0.097309,0.083176
3.439933,-0.056401,0.007390,0.095544,0.076195
3.444933,-0.055930,0.007850,0.093203,0.077155
3.449932,-0.055473,0.008157,0.090077,0.075510
3.454932,-0.055034,0.008599,0.086190,0.071208
3.459932,-0.054616,0.008887,0.082020,0.066265
3.464931,-0.054219,0.009273,0.077608,0.059273
3.469931,-0.053845,0.009523,0.072734,0.055218
3.474931,-0.053498,0.009843,0.067282,0.048963
3.479930,-0.053178,0.010028,0.061530,0.041492
3.484930,-0.052889,0.010261,0.055344,0.033149
3.489929,-0.052631,0.010355,0.049047,0.027147
3.494929,-0.052406,0.010497,0.042455,0.017167
3.499929,-0.052215,0.010658,0.035404,0.015709
3.504928,-0.052059,0.032361,0.028356,0.092979
3.509928,-0.051938,0.032673,0.021285,0.089223
3.514928,-0.051853,0.033188,0.014058,0.078307
3.519927,-0.051805,0.033483,0.006770,0.072579
3.524927,-0.051795,0.033902,-0.001251,0.063358
3.529927,-0.051825,0.034170,-0.009198,0.053760
3.534926,-0.051895,0.034470,-0.017421,0.043016
3.539926,-0.052009,0.034624,-0.026206,0.034984
3.544925,-0.052166,0.034812,-0.034913,0.024959
3.549925,-0.052372,0.034903,-0.045892,0.015780
3.554925,-0.052637,0.034962,-0.057775,-0.001596
3.559924,-0.052961,0.034938,-0.069556,-0.012858
3.564924,-0.053345,0.034828,-0.081750,-0.030247
3.569924,-0.053794,0.034700,-0.095359,-0.043212
3.574923,-0.054312,0.034405,-0.109104,-0.060855
3.579923,-0.054898,0.034194,-0.122319,-0.074239
3.584923,-0.055548,0.033712,-0.134956,-0.091833
3.589922,-0.056262,0.033381,-0.148200,-0.103123
3.594922,-0.057041,0.032733,-0.160693,-0.120123
3.599921,-0.057879,0.032210,-0.172197,-0.132928
3.604921,-0.058775,0.030698,-0.183873,-0.254427
3.609921,-0.059730,0.029699,-0.195783,-0.265862
3.614920,-0.060745,0.028073,-0.207767,-0.281081
3.619920,-0.061817,0.026909,-0.218558,-0.286052
3.624920,-0.062939,0.025164,-0.228180,-0.300729
3.629919,-0.064106,0.023935,-0.236775,-0.311286
3.634919,-0.065310,0.022044,-0.243186,-0.321858
3.639919,-0.066540,0.020754,-0.247580,-0.325482
3.644918,-0.067787,0.018787,-0.250327,-0.331407
3.649918,-0.069042,0.017438,-0.251302,-0.335322
3.654917,-0.070297,0.015421,-0.250538,-0.337871
3.659917,-0.071542,0.014038,-0.247825,-0.341797
3.664917,-0.072768,0.011983,-0.243204,-0.343040
3.669916,-0.073965,0.010688,-0.236228,-0.334476
3.674916,-0.075118,0.008702,-0.226605,-0.325011
3.679916,-0.076218,0.007492,-0.215568,-0.314824
3.684915,-0.077258,0.005636,-0.202696,-0.299848
3.689915,-0.078226,0.004425,-0.187237,-0.288585
3.694915,-0.079113,0.002733,-0.170987,-0.268427
3.699914,-0.079917,0.001661,-0.153817,-0.251164
3.704914,-0.080630,-0.004850,-0.134549,-0.213857
3.709913,-0.081238,-0.005731,-0.112976,-0.201494
3.714913,-0.081735,-0.006881,-0.089762,-0.173315
3.719913,-0.082110,-0.007487,-0.065250,-0.153977
3.724912,-0.082363,-0.008367,-0.040694,-0.129098
3.729912,-0.082492,-0.008869,-0.015982,-0.115549
3.734912,-0.082500,-0.009514,0.007907,-0.092759
3.739911,-0.082385,-0.009863,0.033323,-0.073164
3.744911,-0.082142,-0.010243,0.058352,-0.043599
3.749911,-0.081783,-0.010387,0.080767,-0.024721
3.754910,-0.081317,-0.010495,0.100915,-0.006944
3.759910,-0.080755,-0.010500,0.120129,0.007956
3.764910,-0.080099,-0.010406,0.138661,0.028225
3.769909,-0.079353,-0.010325,0.156032,0.041432
3.774909,-0.078520,-0.010046,0.173443,0.056230
3.779908,-0.077605,-0.009898,0.189426,0.065496
3.784908,-0.076609,-0.009476,0.205530,0.083595
3.789908,-0.075538,-0.009131,0.219705,0.091004
3.794907,-0.074402,-0.008557,0.232063,0.105437
3.799907,-0.073206,-0.008156,0.243912,0.113230
3.804907,-0.071954,0.007405,0.254308,0.165982
3.809906,-0.070655,0.008079,0.263280,0.172417
3.814906,-0.069315,0.009127,0.271001,0.179670
3.819906,-0.067942,0.009849,0.276805,0.184816
3.824905,-0.066545,0.010971,0.280742,0.189614
3.829905,-0.065135,0.011733,0.282644,0.190361
3.834904,-0.063721,0.012874,0.282682,0.189245
3.839904,-0.062312,0.013630,0.280984,0.186742
3.844904,-0.060916,0.014738,0.277708,0.180960
3.849903,-0.059541,0.015461,0.272782,0.178535
3.854903,-0.058197,0.016505,0.265903,0.166636
3.859903,-0.056893,0.017164,0.257225,0.156787
3.864902,-0.055638,0.018076,0.246734,0.141907
3.869902,-0.054439,0.018619,0.234877,0.131395
3.874902,-0.053305,0.019370,0.221212,0.112211
3.879901,-0.052243,0.019834,0.206253,0.099320
3.884901,-0.051260,0.020389,0.190128,0.079559
3.889900,-0.050359,0.020650,0.173395,0.062859
3.894900,-0.049545,0.020981,0.155526,0.040383
3.899900,-0.048821,0.021157,0.137554,0.023593
3.904899,-0.048188,0.028129,0.118930,0.043117
3.909899,-0.047653,0.028281,0.099483,0.026292
3.914899,-0.047210,0.028390,0.081610,0.002923
3.919898,-0.046854,0.028386,0.063897,-0.014626
3.924898,-0.046589,0.028252,0.045680,-0.038379
3.929898,-0.046419,0.028090,0.026211,-0.055064
3.934897,-0.046348,0.027721,0.006512,-0.077677
3.939897,-0.046371,0.027392,-0.011986,-0.092967
3.944896,-0.046481,0.026785,-0.028358,-0.117823
3.949896,-0.046670,0.026290,-0.044024,-0.132590
3.954896,-0.046934,0.025453,-0.058700,-0.152734
3.959895,-0.047270,0.024820,-0.072467,-0.168049
3.964895,-0.047670,0.023781,-0.084804,-0.184083
3.969895,-0.048126,0.023032,-0.095501,-0.197372
3.974894,-0.048633,0.021820,-0.105183,-0.212643
3.979894,-0.049187,0.020956,-0.114198,-0.222212
3.984894,-0.049782,0.019584,-0.121956,-0.240851
3.989893,-0.050411,0.018611,-0.128192,-0.248311
3.994893,-0.051066,0.017094,-0.132931,-0.259694
3.999892,-0.051741,0.016041,-0.136091,-0.267065
4.004892,-0.052428,0.021122,-0.137948,-0.252433
4.009892,-0.053119,0.020062,-0.138453,-0.252502
4.014892,-0.053809,0.018543,-0.137503,-0.257518
4.019891,-0.054490,0.017541,-0.135095,-0.256984
4.024891,-0.055155,0.015992,-0.131313,-0.259089
4.029891,-0.055796,0.014955,-0.126105,-0.260092
4.034890,-0.056407,0.013399,-0.119197,-0.257731
4.039890,-0.056977,0.012379,-0.110418,-0.254848
4.044889,-0.057499,0.010853,-0.100115,-0.249113
4.049889,-0.057964,0.009868,-0.087801,-0.238484
4.054889,-0.058364,0.008454,-0.075042,-0.230433
4.059888,-0.058694,0.007541,-0.059331,-0.220338
4.064888,-0.058938,0.006261,-0.041406,-0.197854
4.069888,-0.059088,0.005462,-0.022415,-0.184001
4.074887,-0.059140,0.004403,-0.002359,-0.162242
4.079887,-0.059090,0.003767,0.018639,-0.148724
4.084887,-0.058928,0.002927,0.041654,-0.122627
4.089886,-0.058647,0.002512,0.066000,-0.107918
4.094886,-0.058241,0.001913,0.091189,-0.083609
4.099885,-0.057713,0.001601,0.115184,-0.070517
4.104885,-0.057064,0.014944,0.139487,0.051710
4.109885,-0.056291,0.015171,0.164764,0.069976
4.114884,-0.055391,0.015655,0.190017,0.098903
4.119884,-0.054368,0.016063,0.214749,0.114573
4.124884,-0.053219,0.016800,0.239576,0.141699
4.129883,-0.051948,0.017404,0.263768,0.161973
4.134883,-0.050551,0.018435,0.289670,0.191365
4.139883,-0.049028,0.019223,0.314980,0.211884
4.144882,-0.047374,0.020544,0.341200,0.239504
4.149882,-0.045588,0.021517,0.368569,0.254457
4.154881,-0.043658,0.023094,0.396997,0.280003
4.159881,-0.041595,0.024231,0.422756,0.295213
4.164881,-0.039408,0.026048,0.447452,0.316979
4.169880,-0.037097,0.027330,0.471416,0.335333
4.174880,-0.034673,0.029392,0.493876,0.358938
4.179880,-0.032134,0.030840,0.517297,0.372503
4.184879,-0.029464,0.033112,0.545929,0.399830
4.189879,-0.026648,0.034736,0.574466,0.418849
4.194879,-0.023674,0.037313,0.608846,0.456131
4.199878,-0.020531,0.039159,0.641572,0.478610
4.204878,-0.017229,0.058053,0.672566,0.607585
4.209877,-0.013776,0.060507,0.702268,0.628316
4.214877,-0.010176,0.064326,0.732254,0.659107
4.219877,-0.006410,0.066991,0.767310,0.682142
4.224876,-0.002476,0.071163,0.799379,0.715945
4.229876,0.001614,0.074051,0.830492,0.735581
4.234876,0.005855,0.078540,0.859824,0.770876
4.239875,0.010238,0.081651,0.887798,0.790077
4.244875,0.014759,0.086437,0.914590,0.814587
4.249875,0.019411,0.089712,0.941906,0.830379
4.254874,0.024217,0.094756,0.973985,0.863430
4.259874,0.029187,0.098234,1.007475,0.888768
4.264874,0.034322,0.103641,1.039603,0.923973
4.269873,0.039609,0.107359,1.069048,0.945690
4.274873,0.045037,0.113100,1.096174,0.976576
4.279872,0.050596,0.117026,1.122504,0.994585
4.284872,0.056290,0.123050,1.150126,1.022767
4.289872,0.062134,0.127178,1.181191,1.047110
4.294871,0.068142,0.133532,1.215175,1.082815
4.299871,0.074315,0.137885,1.247249,1.109231
4.304871,0.080640,0.153939,1.276785,1.173583
4.309870,0.087108,0.158649,1.304597,1.194005
4.314870,0.093714,0.165871,1.332823,1.226881
4.319870,0.100468,0.170796,1.362869,1.251638
4.324869,0.107369,0.178383,1.391457,1.285882
4.329869,0.114406,0.183546,1.418421,1.302370
4.334868,0.121581,0.191417,1.445625,1.329640
4.339868,0.128889,0.196762,1.472996,1.350820
4.344868,0.136338,0.204927,1.500988,1.379724
4.349867,0.143935,0.210465,1.532115,1.403027
4.354867,0.151691,0.218966,1.563919,1.439511
4.359867,0.159611,0.224741,1.597555,1.460438
4.364866,0.167711,0.233586,1.634924,1.503029
4.369866,0.175995,0.239626,1.671045,1.530053
4.374866,0.184452,0.248879,1.704880,1.566104
4.379865,0.193078,0.255165,1.738990,1.586647
4.384865,0.201869,0.264748,1.770674,1.618562
4.389864,0.210822,0.271247,1.804024,1.646270
4.394864,0.219943,0.281196,1.837534,1.678733
4.399864,0.229224,0.287927,1.868190,1.700153
4.404863,0.238665,0.305886,1.902496,1.768292
4.409863,0.248282,0.312970,1.936699,1.792788
4.414863,0.258069,0.323799,1.971086,1.826913
4.419862,0.268021,0.331128,2.003141,1.848594
4.424862,0.278125,0.342303,2.032154,1.885131
4.429862,0.288371,0.349864,2.060877,1.909561
4.434861,0.298761,0.361406,2.089218,1.951060
4.439861,0.309287,0.369217,2.115437,1.962596
4.444860,0.319943,0.381039,2.142457,1.989498
4.449860,0.330747,0.389017,2.172884,2.006337
4.454860,0.341696,0.401115,2.200797,2.037480
4.459859,0.352787,0.409283,2.230028,2.057840
4.464859,0.364028,0.421698,2.260576,2.090145
4.469859,0.375432,0.430082,2.294354,2.115922
4.474858,0.386999,0.442854,2.325743,2.154980
4.479858,0.398715,0.451488,2.355246,2.175927
4.484858,0.410589,0.464617,2.387679,2.215490
4.489857,0.422621,0.473496,2.418860,2.239211
4.494857,0.434807,0.486998,2.450139,2.275520
4.499856,0.447154,0.496113,2.482408,2.294002
4.504856,0.459662,0.509529,2.513807,2.339889
4.509856,0.472320,0.518906,2.543040,2.356937
4.514855,0.485127,0.533100,2.574698,2.389305
4.519855,0.498100,0.542682,2.607427,2.415274
4.524855,0.511232,0.557224,2.639712,2.445398
4.529854,0.524529,0.567031,2.672446,2.471423
4.534854,0.537987,0.581939,2.704268,2.510815
4.539854,0.551614,0.592012,2.739325,2.543521
4.544853,0.565415,0.607362,2.774145,2.583047
4.549853,0.579389,0.617714,2.809086,2.604477
4.554852,0.593542,0.633423,2.844868,2.647126
4.559852,0.607871,0.644037,2.879395,2.672554
4.564852,0.622371,0.660154,2.913617,2.712640
4.569851,0.637038,0.671025,2.946271,2.736858
4.574851,0.651866,0.687536,2.978520,2.780427
4.579851,0.666853,0.698686,3.009924,2.804441
4.584850,0.681991,0.715581,3.038941,2.840416
4.589850,0.697264,0.726959,3.064448,2.859849
4.594850,0.712656,0.744177,3.087254,2.882157
4.599849,0.728154,0.755715,3.107460,2.897414
4.604849,0.743748,0.797632,3.126356,3.021719
4.609848,0.759433,0.809727,3.143842,3.031823
4.614848,0.775197,0.827947,3.158376,3.045179
4.619848,0.791024,0.840134,3.169699,3.053402
4.624847,0.806900,0.858472,3.178430,3.062950
4.629847,0.822811,0.870727,3.184455,3.067214
4.634847,0.838744,0.889131,3.187823,3.068379
4.639846,0.854687,0.901404,3.188496,3.067168
4.644846,0.870624,0.919802,3.186415,3.063010
4.649846,0.886542,0.932047,3.181430,3.054598
4.654845,0.902427,0.950357,3.173592,3.043134
4.659845,0.918264,0.962527,3.162750,3.033490
4.664845,0.934039,0.980685,3.149574,3.013073
4.669844,0.949740,0.992733,3.133650,2.999525
4.674844,0.965353,1.010676,3.114644,2.974593
4.679843,0.980861,1.022551,3.093053,2.956484
4.684843,0.996260,1.040223,3.070837,2.923355
4.689843,1.011545,1.051892,3.047313,2.904099
4.694842,1.026708,1.069256,3.022949,2.872630
4.699842,1.041752,1.080711,2.999732,2.851590
4.704842,1.056684,1.083163,2.977628,2.820438
4.709841,1.071510,1.094475,2.957037,2.802327
4.714841,1.086237,1.111229,2.937643,2.773106
4.719841,1.100868,1.122301,2.918938,2.755475
4.724840,1.115411,1.138778,2.901567,2.726030
4.729840,1.129866,1.149656,2.884084,2.710256
4.734839,1.144234,1.165875,2.866769,2.688291
4.739839,1.158520,1.176609,2.851193,2.671861
4.744839,1.172731,1.192592,2.836245,2.647457
4.749838,1.186872,1.203172,2.823168,2.635090
4.754838,1.200953,1.218947,2.811685,2.618431
4.759838,1.214981,1.229412,2.801841,2.606856
4.764837,1.228965,1.245024,2.793487,2.594645
4.769837,1.242911,1.255417,2.786841,2.590903
4.774837,1.256830,1.270946,2.781973,2.581006
4.779836,1.270730,1.281247,2.778757,2.575555
4.784836,1.284618,1.296694,2.776863,2.571459
4.789835,1.298500,1.306978,2.776346,2.567813
4.794835,1.312384,1.322375,2.777252,2.563268
4.799835,1.326277,1.332579,2.779838,2.562515
4.804834,1.340188,1.366780,2.783925,2.654690
4.809834,1.354123,1.377373,2.789124,2.657660
4.814834,1.368089,1.393331,2.795999,2.664110
4.819833,1.382092,1.403986,2.803696,2.666641
4.824833,1.396137,1.419993,2.812674,2.671832
4.829833,1.410228,1.430661,2.822175,2.679016
4.834832,1.424369,1.446760,2.832227,2.691153
4.839832,1.438560,1.457530,2.842077,2.697150
4.844831,1.452800,1.473725,2.852039,2.704694
4.849831,1.467090,1.484549,2.862040,2.709746
4.854831,1.481430,1.500819,2.871914,2.713439
4.859830,1.495820,1.511674,2.881983,2.719954
4.864830,1.510259,1.527998,2.891635,2.725190
4.869830,1.524745,1.538907,2.900890,2.731762
4.874829,1.539276,1.555311,2.909569,2.737760
4.879829,1.553849,1.566272,2.917968,2.742162
4.884829,1.568464,1.582742,2.926284,2.749018
4.889828,1.583120,1.593744,2.934494,2.750993
4.894828,1.597816,1.610259,2.942269,2.753964
4.899827,1.612550,1.621276,2.949891,2.758029
4.904827,1.627323,1.650233,2.957837,2.845233
4.909827,1.642138,1.661625,2.966367,2.850668
4.914826,1.656998,1.678740,2.975628,2.854069
4.919826,1.671903,1.690153,2.984543,2.859776
4.924826,1.686850,1.707317,2.992731,2.863498
4.929825,1.701837,1.718773,3.000470,2.865890
4.934825,1.716862,1.735990,3.007914,2.873548
4.939825,1.731922,1.747493,3.014768,2.880945
4.944824,1.747014,1.764787,3.020648,2.886662
4.949824,1.762133,1.776338,3.025652,2.891529
4.954823,1.777274,1.793693,3.029794,2.894649
4.959823,1.792433,1.805275,3.033218,2.895477
4.964823,1.807608,1.822659,3.035975,2.897378
4.969822,1.822795,1.834243,3.038155,2.894657
4.974822,1.837990,1.851624,3.039747,2.898416
4.979822,1.853192,1.863210,3.040812,2.902086
4.984821,1.868399,1.880624,3.041440,2.901908
4.989821,1.883607,1.892236,3.041677,2.900769
4.994821,1.898815,1.909633,3.041598,2.896039
4.999820,1.914022,1.921220,3.041284,2.892473
5.004820,1.929227,1.956800,3.040781,2.949594
5.009820,1.944429,1.968616,3.040107,2.945668
5.014819,1.959627,1.986285,3.039257,2.942015
5.019819,1.974820,1.998058,3.038019,2.941001
5.024818,1.990005,2.015698,3.036259,2.937580
5.029818,2.005179,2.027437,3.034028,2.934221
5.034818,2.020341,2.045035,3.031136,2.929162
5.039817,2.035486,2.056746,3.027428,2.923389
5.044817,2.050610,2.074274,3.022980,2.916549
5.049817,2.065709,2.085935,3.017597,2.908521
5.054816,2.080778,2.103359,3.010913,2.896155
5.059816,2.095807,2.114942,3.002283,2.888492
5.064816,2.110789,2.132240,2.992035,2.873025
5.069815,2.125715,2.143725,2.980337,2.861887
5.074815,2.140576,2.160865,2.966346,2.845034
5.079814,2.155361,2.172226,2.950627,2.832400
5.084814,2.170064,2.189174,2.933827,2.806695
5.089814,2.184676,2.200368,2.914281,2.785852
5.094813,2.199183,2.217030,2.892550,2.759157
5.099813,2.213576,2.228040,2.868756,2.738961
5.104813,2.227839,2.272247,2.841754,2.803284
5.109812,2.241966,2.283433,2.814484,2.782721
5.114812,2.255957,2.300058,2.787378,2.747762
5.119812,2.269813,2.311005,2.760142,2.722783
5.124811,2.283526,2.327272,2.730811,2.686682
5.129811,2.297090,2.337991,2.701039,2.664215
5.134810,2.310498,2.353891,2.668234,2.623629
5.139810,2.323741,2.364356,2.635581,2.595462
5.144810,2.336816,2.379844,2.600707,2.550470
5.149809,2.349711,2.390017,2.564356,2.522163
5.154809,2.362410,2.405038,2.522794,2.462986
5.159809,2.374902,2.414860,2.482178,2.433453
5.164808,2.387190,2.429358,2.441251,2.384808
5.169808,2.399268,2.438864,2.397770,2.350165
5.174808,2.411124,2.452846,2.353771,2.293274
5.179807,2.422765,2.461977,2.311355,2.253969
5.184807,2.434200,2.475384,2.270758,2.197790
5.189806,2.445433,2.484146,2.230607,2.165442
5.194806,2.456467,2.497046,2.190817,2.119522
5.199806,2.467295,2.505482,2.148417,2.082347
5.204805,2.477908,2.521032,2.105632,2.035601
5.209805,2.488313,2.529133,2.064961,1.999261
5.214805,2.498521,2.541047,2.025832,1.949722
5.219804,2.508524,2.548815,1.982955,1.917410
5.224804,2.518295,2.560196,1.934406,1.852387
5.229804,2.527824,2.567573,1.887268,1.816251
5.234803,2.537122,2.578340,1.840515,1.752377
5.239803,2.546181,2.585303,1.793099,1.711146
5.244802,2.555008,2.595467,1.747239,1.657708
5.249802,2.563610,2.602063,1.702638,1.620528
5.254802,2.571980,2.611655,1.653912,1.551354
5.259801,2.580102,2.617829,1.604981,1.511110
5.264801,2.587983,2.626769,1.557353,1.449224
5.269801,2.595632,2.632513,1.511573,1.403174
5.274800,2.603056,2.640838,1.467103,1.355253
5.279800,2.610253,2.646221,1.420738,1.316148
5.284800,2.617218,2.654008,1.374916,1.260108
5.289799,2.623960,2.659005,1.331315,1.224362
5.294799,2.630492,2.666250,1.289645,1.171778
5.299798,2.636822,2.670893,1.250517,1.137478
5.304798,2.642957,2.684460,1.211078,1.123125
5.309798,2.648895,2.688916,1.172064,1.090392
5.314797,2.654640,2.695359,1.133550,1.039921
5.319797,2.660195,2.699483,1.096272,1.009197
5.324797,2.665567,2.705441,1.059606,0.962169
5.329796,2.670752,2.709251,1.022368,0.929508
5.334796,2.675757,2.714741,0.986895,0.886909
5.339796,2.680591,2.718249,0.953625,0.858007
5.344795,2.685264,2.723312,0.922141,0.812864
5.349795,2.689785,2.726533,0.892877,0.786579
5.354795,2.694169,2.731181,0.866320,0.749683
5.359794,2.698428,2.734164,0.842293,0.728426
5.364794,2.702573,2.738478,0.820244,0.701153
5.369793,2.706607,2.741283,0.797880,0.682810
5.374793,2.710533,2.745316,0.776916,0.651850
5.379793,2.714361,2.747892,0.758493,0.633828
5.384792,2.718099,2.751645,0.740707,0.610580
5.389792,2.721754,2.754082,0.724603,0.598317
5.394792,2.725333,2.757625,0.710015,0.575261
5.399791,2.728842,2.759900,0.696767,0.560666
5.404791,2.732288,2.778673,0.684198,0.635148
5.409791,2.735675,2.781238,0.672707,0.622485
5.414790,2.739006,2.784944,0.662256,0.608224
5.419790,2.742288,2.787380,0.652691,0.598281
5.424789,2.745525,2.790941,0.643806,0.584481
5.429789,2.748719,2.793281,0.635838,0.575891
5.434789,2.751875,2.796720,0.628018,0.566903
5.439788,2.754993,2.798978,0.620585,0.558639
5.444788,2.758075,2.802311,0.613787,0.550348
5.449788,2.761125,2.804505,0.607617,0.541297
5.454787,2.764144,2.807730,0.601194,0.531405
5.459787,2.767132,2.809851,0.595002,0.524489
5.464787,2.770088,2.812986,0.588961,0.516822
5.469786,2.773015,2.815040,0.582995,0.512851
5.474786,2.775912,2.818096,0.577032,0.503166
5.479785,2.778780,2.820107,0.571185,0.497324
5.484785,2.781616,2.823078,0.564854,0.490726
5.489785,2.784423,2.825032,0.558987,0.484370
5.494784,2.787201,2.827929,0.553476,0.478110
5.499784,2.789952,2.829831,0.548198,0.471412
5.504784,2.792679,2.838826,0.543281,0.490348
5.509783,2.795380,2.840790,0.538402,0.485084
5.514783,2.798057,2.843683,0.533689,0.477720
5.519783,2.800712,2.845587,0.528940,0.474516
5.524782,2.803343,2.848427,0.524478,0.470522
5.529782,2.805953,2.850301,0.520068,0.466357
5.534781,2.808540,2.853084,0.515718,0.460366
5.539781,2.811106,2.854921,0.511470,0.456219
5.544781,2.813650,2.857645,0.507151,0.451898
5.549780,2.816173,2.859449,0.502755,0.447147
5.554780,2.818674,2.862125,0.498496,0.443230
5.559780,2.821153,2.863898,0.494199,0.437713
